GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Native,Margin of Error; Total: - Native,Estimate; Total: - Foreign-Born,Margin of Error; Total: - Foreign-Born
0500000US05111,05111,"Poinsett County, Arkansas",,$*****,,,,
0500000US05113,05113,"Polk County, Arkansas",,$*****,,,,
0500000US05115,05115,"Pope County, Arkansas",,$*****,,,,
0500000US05117,05117,"Prairie County, Arkansas",,$*****,,,,
0500000US05119,05119,"Pulaski County, Arkansas",,$*****,,,,
0500000US05121,05121,"Randolph County, Arkansas",,$*****,,,,
0500000US05123,05123,"St. Francis County, Arkansas",,$*****,,,,
0500000US05125,05125,"Saline County, Arkansas",,$*****,,,,
0500000US05127,05127,"Scott County, Arkansas",,$*****,,,,
0500000US05129,05129,"Searcy County, Arkansas",,$*****,,,,
0500000US05131,05131,"Sebastian County, Arkansas",,$*****,,,,
0500000US05133,05133,"Sevier County, Arkansas",,$*****,,,,
0500000US05135,05135,"Sharp County, Arkansas",,$*****,,,,
0500000US05137,05137,"Stone County, Arkansas",,$*****,,,,
0500000US05139,05139,"Union County, Arkansas",,$*****,,,,
0500000US05141,05141,"Van Buren County, Arkansas",,$*****,,,,
0500000US05143,05143,"Washington County, Arkansas",,$*****,,,,
0500000US05145,05145,"White County, Arkansas",,$*****,,,,
0500000US05147,05147,"Woodruff County, Arkansas",,$*****,,,,
0500000US05149,05149,"Yell County, Arkansas",,$*****,,,,
0500000US06001,06001,"Alameda County, California",,$*****,,,,
0500000US06005,06005,"Amador County, California",,$*****,,,,
0500000US06007,06007,"Butte County, California",,$*****,,,,
0500000US06009,06009,"Calaveras County, California",,$*****,,,,
0500000US06011,06011,"Colusa County, California",,$*****,,,,
0500000US06013,06013,"Contra Costa County, California",,$*****,,,,
0500000US06015,06015,"Del Norte County, California",,$*****,,,,
0500000US06017,06017,"El Dorado County, California",,$*****,,,,
0500000US06019,06019,"Fresno County, California",,$*****,,,,
0500000US06021,06021,"Glenn County, California",,$*****,,,,
0500000US06023,06023,"Humboldt County, California",,$*****,,,,
0500000US06025,06025,"Imperial County, California",,$*****,,,,
0500000US06027,06027,"Inyo County, California",,$*****,,,,
0500000US06029,06029,"Kern County, California",,$*****,,,,
0500000US06031,06031,"Kings County, California",,$*****,,,,
0500000US06033,06033,"Lake County, California",,$*****,,,,
0500000US06035,06035,"Lassen County, California",,$*****,,,,
0500000US06037,06037,"Los Angeles County, California",,$*****,,,,
